"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","top","postVar","treated"
"12430",6215,"EPL","2015/2016",2015-12-29,"Man City",0,0,8,11,3,0,"D",0,"AwayTeam","2015-12",0,1,0,0
"12431",6216,"EPL","2015/2016",2015-12-30,"Sunderland",0,1,8,16,1,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12432",6216,"EPL","2015/2016",2015-12-30,"Liverpool",1,0,16,8,3,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12433",6217,"EPL","2015/2016",2016-01-02,"Arsenal",1,0,10,9,2,0,"W",0,"HomeTeam","2016-01",1,1,0,0
"12434",6217,"EPL","2015/2016",2016-01-02,"Newcastle",0,1,9,10,2,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12435",6218,"EPL","2015/2016",2016-01-02,"Leicester",0,0,9,5,1,0,"D",0,"HomeTeam","2016-01",1,1,0,0
"12436",6218,"EPL","2015/2016",2016-01-02,"Bournemouth",0,0,5,9,1,1,"D",0,"AwayTeam","2016-01",0,0,0,0
"12437",6219,"EPL","2015/2016",2016-01-02,"Man United",2,1,14,10,2,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12438",6219,"EPL","2015/2016",2016-01-02,"Swansea",1,2,10,14,1,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12439",6220,"EPL","2015/2016",2016-01-02,"Norwich",1,0,9,7,1,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12440",6220,"EPL","2015/2016",2016-01-02,"Southampton",0,1,7,9,0,1,"L",0,"AwayTeam","2016-01",0,0,0,0
"12441",6221,"EPL","2015/2016",2016-01-02,"Sunderland",3,1,8,13,3,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12442",6221,"EPL","2015/2016",2016-01-02,"Aston Villa",1,3,13,8,4,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12443",6222,"EPL","2015/2016",2016-01-02,"Watford",1,2,6,10,1,0,"L",0,"HomeTeam","2016-01",1,0,0,0
"12444",6222,"EPL","2015/2016",2016-01-02,"Man City",2,1,10,6,0,0,"W",0,"AwayTeam","2016-01",0,1,0,0
"12445",6223,"EPL","2015/2016",2016-01-02,"West Brom",2,1,7,15,1,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12446",6223,"EPL","2015/2016",2016-01-02,"Stoke",1,2,15,7,1,1,"L",0,"AwayTeam","2016-01",0,0,0,0
"12447",6224,"EPL","2015/2016",2016-01-02,"West Ham",2,0,11,8,1,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12448",6224,"EPL","2015/2016",2016-01-02,"Liverpool",0,2,8,11,1,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12449",6225,"EPL","2015/2016",2016-01-03,"Crystal Palace",0,3,12,15,3,0,"L",0,"HomeTeam","2016-01",1,0,0,0
"12450",6225,"EPL","2015/2016",2016-01-03,"Chelsea",3,0,15,12,0,0,"W",0,"AwayTeam","2016-01",0,0,0,0
"12451",6226,"EPL","2015/2016",2016-01-03,"Everton",1,1,8,11,1,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12452",6226,"EPL","2015/2016",2016-01-03,"Tottenham",1,1,11,8,2,0,"D",0,"AwayTeam","2016-01",0,1,0,0
"12453",6227,"EPL","2015/2016",2016-01-12,"Aston Villa",1,0,15,9,2,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12454",6227,"EPL","2015/2016",2016-01-12,"Crystal Palace",0,1,9,15,1,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12455",6228,"EPL","2015/2016",2016-01-12,"Bournemouth",1,3,8,5,1,0,"L",0,"HomeTeam","2016-01",1,0,0,0
"12456",6228,"EPL","2015/2016",2016-01-12,"West Ham",3,1,5,8,1,0,"W",0,"AwayTeam","2016-01",0,0,0,0
"12457",6229,"EPL","2015/2016",2016-01-12,"Newcastle",3,3,10,12,1,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12458",6229,"EPL","2015/2016",2016-01-12,"Man United",3,3,12,10,3,0,"D",0,"AwayTeam","2016-01",0,0,0,0
"12459",6230,"EPL","2015/2016",2016-01-13,"Chelsea",2,2,13,8,3,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12460",6230,"EPL","2015/2016",2016-01-13,"West Brom",2,2,8,13,3,0,"D",0,"AwayTeam","2016-01",0,0,0,0
"12461",6231,"EPL","2015/2016",2016-01-13,"Liverpool",3,3,9,7,2,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12462",6231,"EPL","2015/2016",2016-01-13,"Arsenal",3,3,7,9,0,0,"D",0,"AwayTeam","2016-01",0,1,0,0
"12463",6232,"EPL","2015/2016",2016-01-13,"Man City",0,0,5,6,0,0,"D",0,"HomeTeam","2016-01",1,1,0,0
"12464",6232,"EPL","2015/2016",2016-01-13,"Everton",0,0,6,5,1,0,"D",0,"AwayTeam","2016-01",0,0,0,0
"12465",6233,"EPL","2015/2016",2016-01-13,"Southampton",2,0,9,11,1,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12466",6233,"EPL","2015/2016",2016-01-13,"Watford",0,2,11,9,2,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12467",6234,"EPL","2015/2016",2016-01-13,"Stoke",3,1,5,8,0,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12468",6234,"EPL","2015/2016",2016-01-13,"Norwich",1,3,8,5,1,1,"L",0,"AwayTeam","2016-01",0,0,0,0
"12469",6235,"EPL","2015/2016",2016-01-13,"Swansea",2,4,9,12,2,1,"L",0,"HomeTeam","2016-01",1,0,0,0
"12470",6235,"EPL","2015/2016",2016-01-13,"Sunderland",4,2,12,9,0,0,"W",0,"AwayTeam","2016-01",0,0,0,0
"12471",6236,"EPL","2015/2016",2016-01-13,"Tottenham",0,1,13,10,1,0,"L",0,"HomeTeam","2016-01",1,1,0,0
"12472",6236,"EPL","2015/2016",2016-01-13,"Leicester",1,0,10,13,0,0,"W",0,"AwayTeam","2016-01",0,1,0,0
"12473",6237,"EPL","2015/2016",2016-01-16,"Aston Villa",1,1,13,15,3,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12474",6237,"EPL","2015/2016",2016-01-16,"Leicester",1,1,15,13,2,0,"D",0,"AwayTeam","2016-01",0,1,0,0
"12475",6238,"EPL","2015/2016",2016-01-16,"Bournemouth",3,0,8,13,1,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12476",6238,"EPL","2015/2016",2016-01-16,"Norwich",0,3,13,8,1,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12477",6239,"EPL","2015/2016",2016-01-16,"Chelsea",3,3,12,5,1,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12478",6239,"EPL","2015/2016",2016-01-16,"Everton",3,3,5,12,1,0,"D",0,"AwayTeam","2016-01",0,0,0,0
"12479",6240,"EPL","2015/2016",2016-01-16,"Man City",4,0,10,11,0,0,"W",0,"HomeTeam","2016-01",1,1,0,0
"12480",6240,"EPL","2015/2016",2016-01-16,"Crystal Palace",0,4,11,10,2,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12481",6241,"EPL","2015/2016",2016-01-16,"Newcastle",2,1,9,4,1,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12482",6241,"EPL","2015/2016",2016-01-16,"West Ham",1,2,4,9,0,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12483",6242,"EPL","2015/2016",2016-01-16,"Southampton",3,0,10,11,0,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12484",6242,"EPL","2015/2016",2016-01-16,"West Brom",0,3,11,10,0,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12485",6243,"EPL","2015/2016",2016-01-16,"Tottenham",4,1,8,13,0,0,"W",0,"HomeTeam","2016-01",1,1,0,0
"12486",6243,"EPL","2015/2016",2016-01-16,"Sunderland",1,4,13,8,2,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12487",6244,"EPL","2015/2016",2016-01-17,"Liverpool",0,1,6,18,0,0,"L",0,"HomeTeam","2016-01",1,0,0,0
"12488",6244,"EPL","2015/2016",2016-01-17,"Man United",1,0,18,6,2,0,"W",0,"AwayTeam","2016-01",0,0,0,0
"12489",6245,"EPL","2015/2016",2016-01-17,"Stoke",0,0,16,10,0,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12490",6245,"EPL","2015/2016",2016-01-17,"Arsenal",0,0,10,16,0,0,"D",0,"AwayTeam","2016-01",0,1,0,0
"12491",6246,"EPL","2015/2016",2016-01-18,"Swansea",1,0,8,11,2,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12492",6246,"EPL","2015/2016",2016-01-18,"Watford",0,1,11,8,2,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12493",6247,"EPL","2015/2016",2016-01-23,"Crystal Palace",1,3,11,12,2,0,"L",0,"HomeTeam","2016-01",1,0,0,0
"12494",6247,"EPL","2015/2016",2016-01-23,"Tottenham",3,1,12,11,2,0,"W",0,"AwayTeam","2016-01",0,1,0,0
"12495",6248,"EPL","2015/2016",2016-01-23,"Leicester",3,0,10,13,0,0,"W",0,"HomeTeam","2016-01",1,1,0,0
"12496",6248,"EPL","2015/2016",2016-01-23,"Stoke",0,3,13,10,1,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12497",6249,"EPL","2015/2016",2016-01-23,"Man United",0,1,11,8,0,0,"L",0,"HomeTeam","2016-01",1,0,0,0
"12498",6249,"EPL","2015/2016",2016-01-23,"Southampton",1,0,8,11,0,0,"W",0,"AwayTeam","2016-01",0,0,0,0
"12499",6250,"EPL","2015/2016",2016-01-23,"Norwich",4,5,10,14,0,0,"L",0,"HomeTeam","2016-01",1,0,0,0
"12500",6250,"EPL","2015/2016",2016-01-23,"Liverpool",5,4,14,10,1,0,"W",0,"AwayTeam","2016-01",0,0,0,0
"12501",6251,"EPL","2015/2016",2016-01-23,"Sunderland",1,1,5,9,1,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12502",6251,"EPL","2015/2016",2016-01-23,"Bournemouth",1,1,9,5,1,0,"D",0,"AwayTeam","2016-01",0,0,0,0
"12503",6252,"EPL","2015/2016",2016-01-23,"Watford",2,1,10,12,2,0,"W",0,"HomeTeam","2016-01",1,0,0,0
"12504",6252,"EPL","2015/2016",2016-01-23,"Newcastle",1,2,12,10,1,0,"L",0,"AwayTeam","2016-01",0,0,0,0
"12505",6253,"EPL","2015/2016",2016-01-23,"West Brom",0,0,7,13,0,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12506",6253,"EPL","2015/2016",2016-01-23,"Aston Villa",0,0,13,7,1,0,"D",0,"AwayTeam","2016-01",0,0,0,0
"12507",6254,"EPL","2015/2016",2016-01-23,"West Ham",2,2,11,15,2,0,"D",0,"HomeTeam","2016-01",1,0,0,0
"12508",6254,"EPL","2015/2016",2016-01-23,"Man City",2,2,15,11,3,0,"D",0,"AwayTeam","2016-01",0,1,0,0
"12509",6255,"EPL","2015/2016",2016-01-24,"Arsenal",0,1,14,13,1,1,"L",0,"HomeTeam","2016-01",1,1,0,0
"12510",6255,"EPL","2015/2016",2016-01-24,"Chelsea",1,0,13,14,3,0,"W",0,"AwayTeam","2016-01",0,0,0,0
"12511",6256,"EPL","2015/2016",2016-01-24,"Everton",1,2,5,12,0,0,"L",0,"HomeTeam","2016-01",1,0,0,0
"12512",6256,"EPL","2015/2016",2016-01-24,"Swansea",2,1,12,5,3,0,"W",0,"AwayTeam","2016-01",0,0,0,0
"12513",6257,"EPL","2015/2016",2016-02-02,"Arsenal",0,0,11,19,2,0,"D",0,"HomeTeam","2016-02",1,1,0,0
"12514",6257,"EPL","2015/2016",2016-02-02,"Southampton",0,0,19,11,1,0,"D",0,"AwayTeam","2016-02",0,0,0,0
"12515",6258,"EPL","2015/2016",2016-02-02,"Crystal Palace",1,2,11,15,3,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12516",6258,"EPL","2015/2016",2016-02-02,"Bournemouth",2,1,15,11,4,0,"W",0,"AwayTeam","2016-02",0,0,0,0
"12517",6259,"EPL","2015/2016",2016-02-02,"Leicester",2,0,6,7,0,0,"W",0,"HomeTeam","2016-02",1,1,0,0
"12518",6259,"EPL","2015/2016",2016-02-02,"Liverpool",0,2,7,6,1,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12519",6260,"EPL","2015/2016",2016-02-02,"Man United",3,0,13,13,2,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12520",6260,"EPL","2015/2016",2016-02-02,"Stoke",0,3,13,13,1,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12521",6261,"EPL","2015/2016",2016-02-02,"Norwich",0,3,8,9,2,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12522",6261,"EPL","2015/2016",2016-02-02,"Tottenham",3,0,9,8,2,0,"W",0,"AwayTeam","2016-02",0,1,0,0
"12523",6262,"EPL","2015/2016",2016-02-02,"Sunderland",0,1,6,15,1,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12524",6262,"EPL","2015/2016",2016-02-02,"Man City",1,0,15,6,4,0,"W",0,"AwayTeam","2016-02",0,1,0,0
"12525",6263,"EPL","2015/2016",2016-02-02,"West Brom",1,1,12,13,0,0,"D",0,"HomeTeam","2016-02",1,0,0,0
"12526",6263,"EPL","2015/2016",2016-02-02,"Swansea",1,1,13,12,0,0,"D",0,"AwayTeam","2016-02",0,0,0,0
"12527",6264,"EPL","2015/2016",2016-02-02,"West Ham",2,0,9,11,3,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12528",6264,"EPL","2015/2016",2016-02-02,"Aston Villa",0,2,11,9,0,1,"L",0,"AwayTeam","2016-02",0,0,0,0
"12529",6265,"EPL","2015/2016",2016-02-03,"Everton",3,0,8,15,1,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12530",6265,"EPL","2015/2016",2016-02-03,"Newcastle",0,3,15,8,2,1,"L",0,"AwayTeam","2016-02",0,0,0,0
"12531",6266,"EPL","2015/2016",2016-02-03,"Watford",0,0,10,13,2,0,"D",0,"HomeTeam","2016-02",1,0,0,0
"12532",6266,"EPL","2015/2016",2016-02-03,"Chelsea",0,0,13,10,1,0,"D",0,"AwayTeam","2016-02",0,0,0,0
"12533",6267,"EPL","2015/2016",2016-02-06,"Aston Villa",2,0,10,11,0,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12534",6267,"EPL","2015/2016",2016-02-06,"Norwich",0,2,11,10,2,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12535",6268,"EPL","2015/2016",2016-02-06,"Liverpool",2,2,4,12,1,0,"D",0,"HomeTeam","2016-02",1,0,0,0
"12536",6268,"EPL","2015/2016",2016-02-06,"Sunderland",2,2,12,4,1,0,"D",0,"AwayTeam","2016-02",0,0,0,0
"12537",6269,"EPL","2015/2016",2016-02-06,"Man City",1,3,9,15,2,0,"L",0,"HomeTeam","2016-02",1,1,0,0
"12538",6269,"EPL","2015/2016",2016-02-06,"Leicester",3,1,15,9,2,0,"W",0,"AwayTeam","2016-02",0,1,0,0
"12539",6270,"EPL","2015/2016",2016-02-06,"Newcastle",1,0,12,12,0,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12540",6270,"EPL","2015/2016",2016-02-06,"West Brom",0,1,12,12,3,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12541",6271,"EPL","2015/2016",2016-02-06,"Southampton",1,0,17,10,1,1,"W",0,"HomeTeam","2016-02",1,0,0,0
"12542",6271,"EPL","2015/2016",2016-02-06,"West Ham",0,1,10,17,2,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12543",6272,"EPL","2015/2016",2016-02-06,"Stoke",0,3,11,8,1,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12544",6272,"EPL","2015/2016",2016-02-06,"Everton",3,0,8,11,0,0,"W",0,"AwayTeam","2016-02",0,0,0,0
"12545",6273,"EPL","2015/2016",2016-02-06,"Swansea",1,1,11,14,1,0,"D",0,"HomeTeam","2016-02",1,0,0,0
"12546",6273,"EPL","2015/2016",2016-02-06,"Crystal Palace",1,1,14,11,2,0,"D",0,"AwayTeam","2016-02",0,0,0,0
"12547",6274,"EPL","2015/2016",2016-02-06,"Tottenham",1,0,12,9,0,0,"W",0,"HomeTeam","2016-02",1,1,0,0
"12548",6274,"EPL","2015/2016",2016-02-06,"Watford",0,1,9,12,1,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12549",6275,"EPL","2015/2016",2016-02-07,"Bournemouth",0,2,6,8,0,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12550",6275,"EPL","2015/2016",2016-02-07,"Arsenal",2,0,8,6,1,0,"W",0,"AwayTeam","2016-02",0,1,0,0
"12551",6276,"EPL","2015/2016",2016-02-07,"Chelsea",1,1,6,9,0,0,"D",0,"HomeTeam","2016-02",1,0,0,0
"12552",6276,"EPL","2015/2016",2016-02-07,"Man United",1,1,9,6,3,0,"D",0,"AwayTeam","2016-02",0,0,0,0
"12553",6277,"EPL","2015/2016",2016-02-13,"Bournemouth",1,3,7,18,4,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12554",6277,"EPL","2015/2016",2016-02-13,"Stoke",3,1,18,7,2,0,"W",0,"AwayTeam","2016-02",0,0,0,0
"12555",6278,"EPL","2015/2016",2016-02-13,"Chelsea",5,1,16,14,0,1,"W",0,"HomeTeam","2016-02",1,0,0,0
"12556",6278,"EPL","2015/2016",2016-02-13,"Newcastle",1,5,14,16,1,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12557",6279,"EPL","2015/2016",2016-02-13,"Crystal Palace",1,2,11,16,0,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12558",6279,"EPL","2015/2016",2016-02-13,"Watford",2,1,16,11,2,0,"W",0,"AwayTeam","2016-02",0,0,0,0
"12559",6280,"EPL","2015/2016",2016-02-13,"Everton",0,1,9,12,1,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12560",6280,"EPL","2015/2016",2016-02-13,"West Brom",1,0,12,9,3,0,"W",0,"AwayTeam","2016-02",0,0,0,0
"12561",6281,"EPL","2015/2016",2016-02-13,"Norwich",2,2,16,11,2,0,"D",0,"HomeTeam","2016-02",1,0,0,0
"12562",6281,"EPL","2015/2016",2016-02-13,"West Ham",2,2,11,16,2,0,"D",0,"AwayTeam","2016-02",0,0,0,0
"12563",6282,"EPL","2015/2016",2016-02-13,"Sunderland",2,1,7,15,2,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12564",6282,"EPL","2015/2016",2016-02-13,"Man United",1,2,15,7,3,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12565",6283,"EPL","2015/2016",2016-02-13,"Swansea",0,1,10,12,0,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12566",6283,"EPL","2015/2016",2016-02-13,"Southampton",1,0,12,10,3,0,"W",0,"AwayTeam","2016-02",0,0,0,0
"12567",6284,"EPL","2015/2016",2016-02-14,"Arsenal",2,1,9,10,4,0,"W",0,"HomeTeam","2016-02",1,1,0,0
"12568",6284,"EPL","2015/2016",2016-02-14,"Leicester",1,2,10,9,3,1,"L",0,"AwayTeam","2016-02",0,1,0,0
"12569",6285,"EPL","2015/2016",2016-02-14,"Aston Villa",0,6,10,9,3,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12570",6285,"EPL","2015/2016",2016-02-14,"Liverpool",6,0,9,10,1,0,"W",0,"AwayTeam","2016-02",0,0,0,0
"12571",6286,"EPL","2015/2016",2016-02-14,"Man City",1,2,12,17,1,0,"L",0,"HomeTeam","2016-02",1,1,0,0
"12572",6286,"EPL","2015/2016",2016-02-14,"Tottenham",2,1,17,12,3,0,"W",0,"AwayTeam","2016-02",0,1,0,0
"12573",6287,"EPL","2015/2016",2016-02-27,"Leicester",1,0,9,11,0,0,"W",0,"HomeTeam","2016-02",1,1,0,0
"12574",6287,"EPL","2015/2016",2016-02-27,"Norwich",0,1,11,9,2,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12575",6288,"EPL","2015/2016",2016-02-27,"Southampton",1,2,10,11,3,0,"L",0,"HomeTeam","2016-02",1,0,0,0
"12576",6288,"EPL","2015/2016",2016-02-27,"Chelsea",2,1,11,10,1,0,"W",0,"AwayTeam","2016-02",0,0,0,0
"12577",6289,"EPL","2015/2016",2016-02-27,"Stoke",2,1,7,15,0,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12578",6289,"EPL","2015/2016",2016-02-27,"Aston Villa",1,2,15,7,3,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12579",6290,"EPL","2015/2016",2016-02-27,"Watford",0,0,14,17,3,0,"D",0,"HomeTeam","2016-02",1,0,0,0
"12580",6290,"EPL","2015/2016",2016-02-27,"Bournemouth",0,0,17,14,1,0,"D",0,"AwayTeam","2016-02",0,0,0,0
"12581",6291,"EPL","2015/2016",2016-02-27,"West Brom",3,2,14,16,2,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12582",6291,"EPL","2015/2016",2016-02-27,"Crystal Palace",2,3,16,14,2,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12583",6292,"EPL","2015/2016",2016-02-27,"West Ham",1,0,11,9,1,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12584",6292,"EPL","2015/2016",2016-02-27,"Sunderland",0,1,9,11,0,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12585",6293,"EPL","2015/2016",2016-02-28,"Tottenham",2,1,11,14,2,0,"W",0,"HomeTeam","2016-02",1,1,0,0
"12586",6293,"EPL","2015/2016",2016-02-28,"Swansea",1,2,14,11,3,0,"L",0,"AwayTeam","2016-02",0,0,0,0
"12587",6294,"EPL","2015/2016",2016-02-28,"Man United",3,2,21,15,4,0,"W",0,"HomeTeam","2016-02",1,0,0,0
"12588",6294,"EPL","2015/2016",2016-02-28,"Arsenal",2,3,15,21,3,0,"L",0,"AwayTeam","2016-02",0,1,0,0
"12589",6295,"EPL","2015/2016",2016-03-01,"Aston Villa",1,3,8,7,3,0,"L",0,"HomeTeam","2016-03",1,0,0,0
"12590",6295,"EPL","2015/2016",2016-03-01,"Everton",3,1,7,8,1,0,"W",0,"AwayTeam","2016-03",0,0,0,0
"12591",6296,"EPL","2015/2016",2016-03-01,"Bournemouth",2,0,11,18,0,0,"W",0,"HomeTeam","2016-03",1,0,0,0
"12592",6296,"EPL","2015/2016",2016-03-01,"Southampton",0,2,18,11,0,0,"L",0,"AwayTeam","2016-03",0,0,0,0
"12593",6297,"EPL","2015/2016",2016-03-01,"Leicester",2,2,10,8,0,0,"D",0,"HomeTeam","2016-03",1,1,0,0
"12594",6297,"EPL","2015/2016",2016-03-01,"West Brom",2,2,8,10,2,0,"D",0,"AwayTeam","2016-03",0,0,0,0
"12595",6298,"EPL","2015/2016",2016-03-01,"Norwich",1,2,17,5,3,0,"L",0,"HomeTeam","2016-03",1,0,0,0
"12596",6298,"EPL","2015/2016",2016-03-01,"Chelsea",2,1,5,17,2,0,"W",0,"AwayTeam","2016-03",0,0,0,0
"12597",6299,"EPL","2015/2016",2016-03-01,"Sunderland",2,2,11,14,1,0,"D",0,"HomeTeam","2016-03",1,0,0,0
"12598",6299,"EPL","2015/2016",2016-03-01,"Crystal Palace",2,2,14,11,1,0,"D",0,"AwayTeam","2016-03",0,0,0,0
"12599",6300,"EPL","2015/2016",2016-03-02,"Arsenal",1,2,8,11,0,0,"L",0,"HomeTeam","2016-03",1,1,0,0
"12600",6300,"EPL","2015/2016",2016-03-02,"Swansea",2,1,11,8,2,0,"W",0,"AwayTeam","2016-03",0,0,0,0
"12601",6301,"EPL","2015/2016",2016-03-02,"Liverpool",3,0,14,14,0,0,"W",0,"HomeTeam","2016-03",1,0,0,0
"12602",6301,"EPL","2015/2016",2016-03-02,"Man City",0,3,14,14,1,0,"L",0,"AwayTeam","2016-03",0,1,0,0
"12603",6302,"EPL","2015/2016",2016-03-02,"Man United",1,0,7,17,1,0,"W",0,"HomeTeam","2016-03",1,0,0,0
"12604",6302,"EPL","2015/2016",2016-03-02,"Watford",0,1,17,7,2,0,"L",0,"AwayTeam","2016-03",0,0,0,0
"12605",6303,"EPL","2015/2016",2016-03-02,"Stoke",1,0,11,6,1,0,"W",0,"HomeTeam","2016-03",1,0,0,0
"12606",6303,"EPL","2015/2016",2016-03-02,"Newcastle",0,1,6,11,0,0,"L",0,"AwayTeam","2016-03",0,0,0,0
"12607",6304,"EPL","2015/2016",2016-03-02,"West Ham",1,0,10,11,0,0,"W",0,"HomeTeam","2016-03",1,0,0,0
"12608",6304,"EPL","2015/2016",2016-03-02,"Tottenham",0,1,11,10,3,0,"L",0,"AwayTeam","2016-03",0,1,0,0
"12609",6305,"EPL","2015/2016",2016-03-05,"Chelsea",1,1,9,10,1,0,"D",0,"HomeTeam","2016-03",1,0,0,0
"12610",6305,"EPL","2015/2016",2016-03-05,"Stoke",1,1,10,9,2,0,"D",0,"AwayTeam","2016-03",0,0,0,0
"12611",6306,"EPL","2015/2016",2016-03-05,"Everton",2,3,12,13,2,1,"L",0,"HomeTeam","2016-03",1,0,0,0
"12612",6306,"EPL","2015/2016",2016-03-05,"West Ham",3,2,13,12,3,0,"W",0,"AwayTeam","2016-03",0,0,0,0
"12613",6307,"EPL","2015/2016",2016-03-05,"Man City",4,0,10,10,0,0,"W",0,"HomeTeam","2016-03",1,1,0,0
"12614",6307,"EPL","2015/2016",2016-03-05,"Aston Villa",0,4,10,10,1,0,"L",0,"AwayTeam","2016-03",0,0,0,0
"12615",6308,"EPL","2015/2016",2016-03-05,"Newcastle",1,3,13,8,1,0,"L",0,"HomeTeam","2016-03",1,0,0,0
"12616",6308,"EPL","2015/2016",2016-03-05,"Bournemouth",3,1,8,13,3,0,"W",0,"AwayTeam","2016-03",0,0,0,0
"12617",6309,"EPL","2015/2016",2016-03-05,"Southampton",1,1,9,9,2,1,"D",0,"HomeTeam","2016-03",1,0,0,0
"12618",6309,"EPL","2015/2016",2016-03-05,"Sunderland",1,1,9,9,1,0,"D",0,"AwayTeam","2016-03",0,0,0,0
"12619",6310,"EPL","2015/2016",2016-03-05,"Swansea",1,0,14,15,2,0,"W",0,"HomeTeam","2016-03",1,0,0,0
"12620",6310,"EPL","2015/2016",2016-03-05,"Norwich",0,1,15,14,5,0,"L",0,"AwayTeam","2016-03",0,0,0,0
"12621",6311,"EPL","2015/2016",2016-03-05,"Tottenham",2,2,9,10,2,0,"D",0,"HomeTeam","2016-03",1,1,0,0
"12622",6311,"EPL","2015/2016",2016-03-05,"Arsenal",2,2,10,9,2,1,"D",0,"AwayTeam","2016-03",0,1,0,0
"12623",6312,"EPL","2015/2016",2016-03-05,"Watford",0,1,10,11,2,0,"L",0,"HomeTeam","2016-03",1,0,0,0
"12624",6312,"EPL","2015/2016",2016-03-05,"Leicester",1,0,11,10,2,0,"W",0,"AwayTeam","2016-03",0,1,0,0
"12625",6313,"EPL","2015/2016",2016-03-06,"Crystal Palace",1,2,12,16,1,0,"L",0,"HomeTeam","2016-03",1,0,0,0
"12626",6313,"EPL","2015/2016",2016-03-06,"Liverpool",2,1,16,12,2,1,"W",0,"AwayTeam","2016-03",0,0,0,0
"12627",6314,"EPL","2015/2016",2016-03-06,"West Brom",1,0,8,7,1,0,"W",0,"HomeTeam","2016-03",1,0,0,0
"12628",6314,"EPL","2015/2016",2016-03-06,"Man United",0,1,7,8,0,1,"L",0,"AwayTeam","2016-03",0,0,0,0
"12629",6315,"EPL","2015/2016",2016-03-12,"Bournemouth",3,2,12,11,1,0,"W",0,"HomeTeam","2016-03",1,0,0,0
