"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","postVar","treated"
"9448",4724,"Championship","2021/2022",2022-02-19,"Barnsley",0,1,14,11,2,0,"L",0,"AwayTeam","2022-02",0,1,0
"9449",4725,"Championship","2021/2022",2022-02-19,"Derby",1,0,10,13,5,1,"W",0,"HomeTeam","2022-02",1,1,0
"9450",4725,"Championship","2021/2022",2022-02-19,"Peterboro",0,1,13,10,4,1,"L",0,"AwayTeam","2022-02",0,1,0
"9451",4726,"Championship","2021/2022",2022-02-19,"Luton",2,0,13,5,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9452",4726,"Championship","2021/2022",2022-02-19,"West Brom",0,2,5,13,3,0,"L",0,"AwayTeam","2022-02",0,1,0
"9453",4727,"Championship","2021/2022",2022-02-19,"Preston",2,3,11,5,1,0,"L",0,"HomeTeam","2022-02",1,1,0
"9454",4727,"Championship","2021/2022",2022-02-19,"Reading",3,2,5,11,0,0,"W",0,"AwayTeam","2022-02",0,1,0
"9455",4728,"Championship","2021/2022",2022-02-19,"QPR",1,1,8,4,2,0,"D",0,"HomeTeam","2022-02",1,1,0
"9456",4728,"Championship","2021/2022",2022-02-19,"Hull",1,1,4,8,1,0,"D",0,"AwayTeam","2022-02",0,1,0
"9457",4729,"Championship","2021/2022",2022-02-19,"Sheffield United",4,0,18,7,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9458",4729,"Championship","2021/2022",2022-02-19,"Swansea",0,4,7,18,0,0,"L",0,"AwayTeam","2022-02",0,1,0
"9459",4730,"Championship","2021/2022",2022-02-19,"Stoke",2,2,8,10,0,0,"D",0,"HomeTeam","2022-02",1,1,0
"9460",4730,"Championship","2021/2022",2022-02-19,"Birmingham",2,2,10,8,0,0,"D",0,"AwayTeam","2022-02",0,1,0
"9461",4731,"Championship","2021/2022",2022-02-22,"Bristol City",1,2,5,13,1,0,"L",0,"HomeTeam","2022-02",1,1,0
"9462",4731,"Championship","2021/2022",2022-02-22,"Coventry",2,1,13,5,3,0,"W",0,"AwayTeam","2022-02",0,1,0
"9463",4732,"Championship","2021/2022",2022-02-22,"Hull",0,2,4,18,1,0,"L",0,"HomeTeam","2022-02",1,1,0
"9464",4732,"Championship","2021/2022",2022-02-22,"Barnsley",2,0,18,4,0,0,"W",0,"AwayTeam","2022-02",0,1,0
"9465",4733,"Championship","2021/2022",2022-02-22,"Middlesbrough",2,1,16,8,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9466",4733,"Championship","2021/2022",2022-02-22,"West Brom",1,2,8,16,3,0,"L",0,"AwayTeam","2022-02",0,1,0
"9467",4734,"Championship","2021/2022",2022-02-22,"Preston",0,0,10,8,3,0,"D",0,"HomeTeam","2022-02",1,1,0
"9468",4734,"Championship","2021/2022",2022-02-22,"Nott'm Forest",0,0,8,10,2,0,"D",0,"AwayTeam","2022-02",0,1,0
"9469",4735,"Championship","2021/2022",2022-02-22,"Reading",2,1,7,14,0,0,"W",0,"HomeTeam","2022-02",1,1,0
"9470",4735,"Championship","2021/2022",2022-02-22,"Birmingham",1,2,14,7,3,0,"L",0,"AwayTeam","2022-02",0,1,0
"9471",4736,"Championship","2021/2022",2022-02-23,"Derby",1,2,11,11,1,0,"L",0,"HomeTeam","2022-02",1,1,0
"9472",4736,"Championship","2021/2022",2022-02-23,"Millwall",2,1,11,11,1,0,"W",0,"AwayTeam","2022-02",0,1,0
"9473",4737,"Championship","2021/2022",2022-02-23,"Fulham",2,1,5,6,0,0,"W",0,"HomeTeam","2022-02",1,1,0
"9474",4737,"Championship","2021/2022",2022-02-23,"Peterboro",1,2,6,5,1,0,"L",0,"AwayTeam","2022-02",0,1,0
"9475",4738,"Championship","2021/2022",2022-02-23,"Huddersfield",2,1,5,9,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9476",4738,"Championship","2021/2022",2022-02-23,"Cardiff",1,2,9,5,7,0,"L",0,"AwayTeam","2022-02",0,1,0
"9477",4739,"Championship","2021/2022",2022-02-23,"QPR",2,1,7,11,3,1,"W",0,"HomeTeam","2022-02",1,1,0
"9478",4739,"Championship","2021/2022",2022-02-23,"Blackpool",1,2,11,7,2,0,"L",0,"AwayTeam","2022-02",0,1,0
"9479",4740,"Championship","2021/2022",2022-02-23,"Sheffield United",1,0,15,9,3,1,"W",0,"HomeTeam","2022-02",1,1,0
"9480",4740,"Championship","2021/2022",2022-02-23,"Blackburn",0,1,9,15,2,0,"L",0,"AwayTeam","2022-02",0,1,0
"9481",4741,"Championship","2021/2022",2022-02-23,"Stoke",1,2,8,11,1,0,"L",0,"HomeTeam","2022-02",1,1,0
"9482",4741,"Championship","2021/2022",2022-02-23,"Luton",2,1,11,8,6,0,"W",0,"AwayTeam","2022-02",0,1,0
"9483",4742,"Championship","2021/2022",2022-02-26,"Blackburn",1,0,15,12,3,0,"W",0,"HomeTeam","2022-02",1,1,0
"9484",4742,"Championship","2021/2022",2022-02-26,"QPR",0,1,12,15,2,0,"L",0,"AwayTeam","2022-02",0,1,0
"9485",4743,"Championship","2021/2022",2022-02-26,"Barnsley",3,2,14,12,3,0,"W",0,"HomeTeam","2022-02",1,1,0
"9486",4743,"Championship","2021/2022",2022-02-26,"Middlesbrough",2,3,12,14,0,0,"L",0,"AwayTeam","2022-02",0,1,0
"9487",4744,"Championship","2021/2022",2022-02-26,"Birmingham",0,2,9,14,0,0,"L",0,"HomeTeam","2022-02",1,1,0
"9488",4744,"Championship","2021/2022",2022-02-26,"Huddersfield",2,0,14,9,0,0,"W",0,"AwayTeam","2022-02",0,1,0
"9489",4745,"Championship","2021/2022",2022-02-26,"Blackpool",4,1,14,3,1,0,"W",0,"HomeTeam","2022-02",1,1,0
"9490",4745,"Championship","2021/2022",2022-02-26,"Reading",1,4,3,14,0,0,"L",0,"AwayTeam","2022-02",0,1,0
"9491",4746,"Championship","2021/2022",2022-02-26,"Bournemouth",2,1,16,11,4,0,"W",0,"HomeTeam","2022-02",1,1,0
"9492",4746,"Championship","2021/2022",2022-02-26,"Stoke",1,2,11,16,3,1,"L",0,"AwayTeam","2022-02",0,1,0
"9493",4747,"Championship","2021/2022",2022-02-26,"Cardiff",0,1,12,10,2,0,"L",0,"HomeTeam","2022-02",1,1,0
"9494",4747,"Championship","2021/2022",2022-02-26,"Fulham",1,0,10,12,2,0,"W",0,"AwayTeam","2022-02",0,1,0
"9495",4748,"Championship","2021/2022",2022-02-26,"Coventry",1,1,10,20,2,1,"D",0,"HomeTeam","2022-02",1,1,0
"9496",4748,"Championship","2021/2022",2022-02-26,"Preston",1,1,20,10,3,1,"D",0,"AwayTeam","2022-02",0,1,0
"9497",4749,"Championship","2021/2022",2022-02-26,"Luton",1,0,13,16,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9498",4749,"Championship","2021/2022",2022-02-26,"Derby",0,1,16,13,2,0,"L",0,"AwayTeam","2022-02",0,1,0
"9499",4750,"Championship","2021/2022",2022-02-26,"Millwall",1,0,7,13,0,0,"W",0,"HomeTeam","2022-02",1,1,0
"9500",4750,"Championship","2021/2022",2022-02-26,"Sheffield United",0,1,13,7,4,0,"L",0,"AwayTeam","2022-02",0,1,0
"9501",4751,"Championship","2021/2022",2022-02-26,"Nott'm Forest",2,0,9,14,1,0,"W",0,"HomeTeam","2022-02",1,1,0
"9502",4751,"Championship","2021/2022",2022-02-26,"Bristol City",0,2,14,9,4,0,"L",0,"AwayTeam","2022-02",0,1,0
"9503",4752,"Championship","2021/2022",2022-02-26,"Peterboro",0,3,8,4,3,0,"L",0,"HomeTeam","2022-02",1,1,0
"9504",4752,"Championship","2021/2022",2022-02-26,"Hull",3,0,4,8,0,0,"W",0,"AwayTeam","2022-02",0,1,0
"9505",4753,"Championship","2021/2022",2022-02-28,"West Brom",0,2,7,8,0,0,"L",0,"HomeTeam","2022-02",1,1,0
"9506",4753,"Championship","2021/2022",2022-02-28,"Swansea",2,0,8,7,2,0,"W",0,"AwayTeam","2022-02",0,1,0
"9507",4754,"Championship","2021/2022",2022-03-01,"Cardiff",1,0,11,10,2,0,"W",0,"HomeTeam","2022-03",1,1,0
"9508",4754,"Championship","2021/2022",2022-03-01,"Derby",0,1,10,11,4,0,"L",0,"AwayTeam","2022-03",0,1,0
"9509",4755,"Championship","2021/2022",2022-03-04,"Huddersfield",3,0,9,7,0,0,"W",0,"HomeTeam","2022-03",1,1,0
"9510",4755,"Championship","2021/2022",2022-03-04,"Peterboro",0,3,7,9,1,0,"L",0,"AwayTeam","2022-03",0,1,0
"9511",4756,"Championship","2021/2022",2022-03-04,"Sheffield United",1,1,17,12,4,0,"D",0,"HomeTeam","2022-03",1,1,0
"9512",4756,"Championship","2021/2022",2022-03-04,"Nott'm Forest",1,1,12,17,1,0,"D",0,"AwayTeam","2022-03",0,1,0
"9513",4757,"Championship","2021/2022",2022-03-05,"Fulham",2,0,10,14,2,0,"W",0,"HomeTeam","2022-03",1,1,0
"9514",4757,"Championship","2021/2022",2022-03-05,"Blackburn",0,2,14,10,2,0,"L",0,"AwayTeam","2022-03",0,1,0
"9515",4758,"Championship","2021/2022",2022-03-05,"Bristol City",1,2,6,8,2,0,"L",0,"HomeTeam","2022-03",1,1,0
"9516",4758,"Championship","2021/2022",2022-03-05,"Birmingham",2,1,8,6,1,0,"W",0,"AwayTeam","2022-03",0,1,0
"9517",4759,"Championship","2021/2022",2022-03-05,"Derby",2,0,8,9,0,0,"W",0,"HomeTeam","2022-03",1,1,0
"9518",4759,"Championship","2021/2022",2022-03-05,"Barnsley",0,2,9,8,2,0,"L",0,"AwayTeam","2022-03",0,1,0
"9519",4760,"Championship","2021/2022",2022-03-05,"Hull",0,2,9,10,2,0,"L",0,"HomeTeam","2022-03",1,1,0
"9520",4760,"Championship","2021/2022",2022-03-05,"West Brom",2,0,10,9,2,0,"W",0,"AwayTeam","2022-03",0,1,0
"9521",4761,"Championship","2021/2022",2022-03-05,"Middlesbrough",2,1,10,20,2,0,"W",0,"HomeTeam","2022-03",1,1,0
"9522",4761,"Championship","2021/2022",2022-03-05,"Luton",1,2,20,10,3,0,"L",0,"AwayTeam","2022-03",0,1,0
"9523",4762,"Championship","2021/2022",2022-03-05,"Preston",2,1,11,10,4,0,"W",0,"HomeTeam","2022-03",1,1,0
"9524",4762,"Championship","2021/2022",2022-03-05,"Bournemouth",1,2,10,11,1,1,"L",0,"AwayTeam","2022-03",0,1,0
"9525",4763,"Championship","2021/2022",2022-03-05,"QPR",1,2,8,12,1,0,"L",0,"HomeTeam","2022-03",1,1,0
"9526",4763,"Championship","2021/2022",2022-03-05,"Cardiff",2,1,12,8,0,0,"W",0,"AwayTeam","2022-03",0,1,0
"9527",4764,"Championship","2021/2022",2022-03-05,"Reading",0,1,11,13,2,0,"L",0,"HomeTeam","2022-03",1,1,0
"9528",4764,"Championship","2021/2022",2022-03-05,"Millwall",1,0,13,11,2,0,"W",0,"AwayTeam","2022-03",0,1,0
"9529",4765,"Championship","2021/2022",2022-03-05,"Stoke",0,1,15,10,3,0,"L",0,"HomeTeam","2022-03",1,1,0
"9530",4765,"Championship","2021/2022",2022-03-05,"Blackpool",1,0,10,15,3,0,"W",0,"AwayTeam","2022-03",0,1,0
"9531",4766,"Championship","2021/2022",2022-03-05,"Swansea",3,1,9,11,2,0,"W",0,"HomeTeam","2022-03",1,1,0
"9532",4766,"Championship","2021/2022",2022-03-05,"Coventry",1,3,11,9,2,0,"L",0,"AwayTeam","2022-03",0,1,0
"9533",4767,"Championship","2021/2022",2022-03-08,"Barnsley",1,1,15,11,2,0,"D",0,"HomeTeam","2022-03",1,1,0
"9534",4767,"Championship","2021/2022",2022-03-08,"Stoke",1,1,11,15,0,0,"D",0,"AwayTeam","2022-03",0,1,0
"9535",4768,"Championship","2021/2022",2022-03-08,"Blackburn",0,0,3,13,1,0,"D",0,"HomeTeam","2022-03",1,1,0
"9536",4768,"Championship","2021/2022",2022-03-08,"Millwall",0,0,13,3,2,0,"D",0,"AwayTeam","2022-03",0,1,0
"9537",4769,"Championship","2021/2022",2022-03-08,"Bournemouth",1,1,6,9,2,0,"D",0,"HomeTeam","2022-03",1,1,0
"9538",4769,"Championship","2021/2022",2022-03-08,"Peterboro",1,1,9,6,1,0,"D",0,"AwayTeam","2022-03",0,1,0
"9539",4770,"Championship","2021/2022",2022-03-08,"Coventry",0,1,7,16,3,0,"L",0,"HomeTeam","2022-03",1,1,0
"9540",4770,"Championship","2021/2022",2022-03-08,"Luton",1,0,16,7,5,0,"W",0,"AwayTeam","2022-03",0,1,0
"9541",4771,"Championship","2021/2022",2022-03-08,"Sheffield United",4,1,15,7,3,0,"W",0,"HomeTeam","2022-03",1,1,0
"9542",4771,"Championship","2021/2022",2022-03-08,"Middlesbrough",1,4,7,15,3,0,"L",0,"AwayTeam","2022-03",0,1,0
"9543",4772,"Championship","2021/2022",2022-03-08,"Swansea",1,5,6,10,0,1,"L",0,"HomeTeam","2022-03",1,1,0
"9544",4772,"Championship","2021/2022",2022-03-08,"Fulham",5,1,10,6,0,0,"W",0,"AwayTeam","2022-03",0,1,0
"9545",4773,"Championship","2021/2022",2022-03-11,"West Brom",2,2,12,6,3,0,"D",0,"HomeTeam","2022-03",1,1,0
"9546",4773,"Championship","2021/2022",2022-03-11,"Huddersfield",2,2,6,12,2,0,"D",0,"AwayTeam","2022-03",0,1,0
"9547",4774,"Championship","2021/2022",2022-03-12,"Barnsley",1,1,15,13,4,0,"D",0,"HomeTeam","2022-03",1,1,0
"9548",4774,"Championship","2021/2022",2022-03-12,"Fulham",1,1,13,15,3,0,"D",0,"AwayTeam","2022-03",0,1,0
"9549",4775,"Championship","2021/2022",2022-03-12,"Birmingham",0,0,10,15,0,0,"D",0,"HomeTeam","2022-03",1,1,0
"9550",4775,"Championship","2021/2022",2022-03-12,"Hull",0,0,15,10,1,0,"D",0,"AwayTeam","2022-03",0,1,0
"9551",4776,"Championship","2021/2022",2022-03-12,"Blackburn",0,1,11,12,1,0,"L",0,"HomeTeam","2022-03",1,1,0
"9552",4776,"Championship","2021/2022",2022-03-12,"Bristol City",1,0,12,11,3,0,"W",0,"AwayTeam","2022-03",0,1,0
"9553",4777,"Championship","2021/2022",2022-03-12,"Blackpool",1,0,11,10,0,0,"W",0,"HomeTeam","2022-03",1,1,0
"9554",4777,"Championship","2021/2022",2022-03-12,"Swansea",0,1,10,11,2,0,"L",0,"AwayTeam","2022-03",0,1,0
"9555",4778,"Championship","2021/2022",2022-03-12,"Bournemouth",2,0,11,6,3,0,"W",0,"HomeTeam","2022-03",1,1,0
"9556",4778,"Championship","2021/2022",2022-03-12,"Derby",0,2,6,11,2,0,"L",0,"AwayTeam","2022-03",0,1,0
"9557",4779,"Championship","2021/2022",2022-03-12,"Cardiff",0,0,7,5,2,0,"D",0,"HomeTeam","2022-03",1,1,0
"9558",4779,"Championship","2021/2022",2022-03-12,"Preston",0,0,5,7,2,0,"D",0,"AwayTeam","2022-03",0,1,0
"9559",4780,"Championship","2021/2022",2022-03-12,"Coventry",4,1,13,4,0,0,"W",0,"HomeTeam","2022-03",1,1,0
"9560",4780,"Championship","2021/2022",2022-03-12,"Sheffield United",1,4,4,13,0,0,"L",0,"AwayTeam","2022-03",0,1,0
"9561",4781,"Championship","2021/2022",2022-03-12,"Millwall",0,0,12,7,4,0,"D",0,"HomeTeam","2022-03",1,1,0
"9562",4781,"Championship","2021/2022",2022-03-12,"Middlesbrough",0,0,7,12,1,0,"D",0,"AwayTeam","2022-03",0,1,0
"9563",4782,"Championship","2021/2022",2022-03-12,"Nott'm Forest",4,0,18,14,2,0,"W",0,"HomeTeam","2022-03",1,1,0
"9564",4782,"Championship","2021/2022",2022-03-12,"Reading",0,4,14,18,4,0,"L",0,"AwayTeam","2022-03",0,1,0
"9565",4783,"Championship","2021/2022",2022-03-12,"Peterboro",2,2,18,10,1,0,"D",0,"HomeTeam","2022-03",1,1,0
"9566",4783,"Championship","2021/2022",2022-03-12,"Stoke",2,2,10,18,2,0,"D",0,"AwayTeam","2022-03",0,1,0
"9567",4784,"Championship","2021/2022",2022-03-13,"Luton",1,2,10,7,0,0,"L",0,"HomeTeam","2022-03",1,1,0
"9568",4784,"Championship","2021/2022",2022-03-13,"QPR",2,1,7,10,3,0,"W",0,"AwayTeam","2022-03",0,1,0
"9569",4785,"Championship","2021/2022",2022-03-15,"Barnsley",2,0,10,7,0,0,"W",0,"HomeTeam","2022-03",1,1,0
"9570",4785,"Championship","2021/2022",2022-03-15,"Bristol City",0,2,7,10,0,0,"L",0,"AwayTeam","2022-03",0,1,0
"9571",4786,"Championship","2021/2022",2022-03-15,"Birmingham",0,2,14,11,1,1,"L",0,"HomeTeam","2022-03",1,1,0
"9572",4786,"Championship","2021/2022",2022-03-15,"Middlesbrough",2,0,11,14,2,0,"W",0,"AwayTeam","2022-03",0,1,0
"9573",4787,"Championship","2021/2022",2022-03-15,"Blackburn",3,1,6,6,1,0,"W",0,"HomeTeam","2022-03",1,1,0
"9574",4787,"Championship","2021/2022",2022-03-15,"Derby",1,3,6,6,1,0,"L",0,"AwayTeam","2022-03",0,1,0
"9575",4788,"Championship","2021/2022",2022-03-15,"Bournemouth",1,1,21,8,2,0,"D",0,"HomeTeam","2022-03",1,1,0
"9576",4788,"Championship","2021/2022",2022-03-15,"Reading",1,1,8,21,1,0,"D",0,"AwayTeam","2022-03",0,1,0
"9577",4789,"Championship","2021/2022",2022-03-15,"West Brom",1,0,7,7,1,0,"W",0,"HomeTeam","2022-03",1,1,0
"9578",4789,"Championship","2021/2022",2022-03-15,"Fulham",0,1,7,7,1,0,"L",0,"AwayTeam","2022-03",0,1,0
"9579",4790,"Championship","2021/2022",2022-03-16,"Blackpool",0,0,6,12,1,0,"D",0,"HomeTeam","2022-03",1,1,0
"9580",4790,"Championship","2021/2022",2022-03-16,"Sheffield United",0,0,12,6,2,0,"D",0,"AwayTeam","2022-03",0,1,0
"9581",4791,"Championship","2021/2022",2022-03-16,"Cardiff",2,1,11,10,1,0,"W",0,"HomeTeam","2022-03",1,1,0
"9582",4791,"Championship","2021/2022",2022-03-16,"Stoke",1,2,10,11,0,0,"L",0,"AwayTeam","2022-03",0,1,0
"9583",4792,"Championship","2021/2022",2022-03-16,"Coventry",0,2,9,6,2,0,"L",0,"HomeTeam","2022-03",1,1,0
"9584",4792,"Championship","2021/2022",2022-03-16,"Hull",2,0,6,9,0,0,"W",0,"AwayTeam","2022-03",0,1,0
"9585",4793,"Championship","2021/2022",2022-03-16,"Luton",4,0,8,13,1,0,"W",0,"HomeTeam","2022-03",1,1,0
"9586",4793,"Championship","2021/2022",2022-03-16,"Preston",0,4,13,8,2,0,"L",0,"AwayTeam","2022-03",0,1,0
"9587",4794,"Championship","2021/2022",2022-03-16,"Millwall",2,0,8,7,2,0,"W",0,"HomeTeam","2022-03",1,1,0
"9588",4794,"Championship","2021/2022",2022-03-16,"Huddersfield",0,2,7,8,0,0,"L",0,"AwayTeam","2022-03",0,1,0
"9589",4795,"Championship","2021/2022",2022-03-16,"Nott'm Forest",3,1,11,18,2,0,"W",0,"HomeTeam","2022-03",1,1,0
"9590",4795,"Championship","2021/2022",2022-03-16,"QPR",1,3,18,11,5,0,"L",0,"AwayTeam","2022-03",0,1,0
"9591",4796,"Championship","2021/2022",2022-03-16,"Peterboro",2,3,10,11,1,0,"L",0,"HomeTeam","2022-03",1,1,0
"9592",4796,"Championship","2021/2022",2022-03-16,"Swansea",3,2,11,10,5,0,"W",0,"AwayTeam","2022-03",0,1,0
"9593",4797,"Championship","2021/2022",2022-03-19,"Derby",1,1,4,15,1,0,"D",0,"HomeTeam","2022-03",1,1,0
"9594",4797,"Championship","2021/2022",2022-03-19,"Coventry",1,1,15,4,3,0,"D",0,"AwayTeam","2022-03",0,1,0
"9595",4798,"Championship","2021/2022",2022-03-19,"Sheffield United",2,0,7,19,1,0,"W",0,"HomeTeam","2022-03",1,1,0
"9596",4798,"Championship","2021/2022",2022-03-19,"Barnsley",0,2,19,7,1,0,"L",0,"AwayTeam","2022-03",0,1,0
"9597",4799,"Championship","2021/2022",2022-03-19,"Bristol City",2,2,17,18,1,0,"D",0,"HomeTeam","2022-03",1,1,0
"9598",4799,"Championship","2021/2022",2022-03-19,"West Brom",2,2,18,17,1,0,"D",0,"AwayTeam","2022-03",0,1,0
"9599",4800,"Championship","2021/2022",2022-03-19,"Huddersfield",0,3,7,8,0,0,"L",0,"HomeTeam","2022-03",1,1,0
"9600",4800,"Championship","2021/2022",2022-03-19,"Bournemouth",3,0,8,7,3,0,"W",0,"AwayTeam","2022-03",0,1,0
"9601",4801,"Championship","2021/2022",2022-03-19,"Hull",1,3,9,11,2,0,"L",0,"HomeTeam","2022-03",1,1,0
"9602",4801,"Championship","2021/2022",2022-03-19,"Luton",3,1,11,9,2,0,"W",0,"AwayTeam","2022-03",0,1,0
"9603",4802,"Championship","2021/2022",2022-03-19,"Reading",1,0,9,10,1,0,"W",0,"HomeTeam","2022-03",1,1,0
"9604",4802,"Championship","2021/2022",2022-03-19,"Blackburn",0,1,10,9,2,0,"L",0,"AwayTeam","2022-03",0,1,0
"9605",4803,"Championship","2021/2022",2022-03-19,"Stoke",2,0,10,12,3,0,"W",0,"HomeTeam","2022-03",1,1,0
"9606",4803,"Championship","2021/2022",2022-03-19,"Millwall",0,2,12,10,1,0,"L",0,"AwayTeam","2022-03",0,1,0
"9607",4804,"Championship","2021/2022",2022-03-19,"Swansea",0,0,13,8,0,0,"D",0,"HomeTeam","2022-03",1,1,0
"9608",4804,"Championship","2021/2022",2022-03-19,"Birmingham",0,0,8,13,0,0,"D",0,"AwayTeam","2022-03",0,1,0
"9609",4805,"Championship","2021/2022",2022-03-20,"QPR",1,3,9,12,1,0,"L",0,"HomeTeam","2022-03",1,1,0
"9610",4805,"Championship","2021/2022",2022-03-20,"Peterboro",3,1,12,9,3,0,"W",0,"AwayTeam","2022-03",0,1,0
"9611",4806,"Championship","2021/2022",2022-04-01,"Hull",0,1,12,9,2,1,"L",0,"HomeTeam","2022-04",1,1,0
"9612",4806,"Championship","2021/2022",2022-04-01,"Huddersfield",1,0,9,12,1,0,"W",0,"AwayTeam","2022-04",0,1,0
"9613",4807,"Championship","2021/2022",2022-04-02,"Blackpool",1,4,9,8,1,0,"L",0,"HomeTeam","2022-04",1,1,0
"9614",4807,"Championship","2021/2022",2022-04-02,"Nott'm Forest",4,1,8,9,1,0,"W",0,"AwayTeam","2022-04",0,1,0
"9615",4808,"Championship","2021/2022",2022-04-02,"Barnsley",1,1,19,12,2,0,"D",0,"HomeTeam","2022-04",1,1,0
"9616",4808,"Championship","2021/2022",2022-04-02,"Reading",1,1,12,19,3,0,"D",0,"AwayTeam","2022-04",0,1,0
"9617",4809,"Championship","2021/2022",2022-04-02,"Bournemouth",3,2,8,7,0,0,"W",0,"HomeTeam","2022-04",1,1,0
"9618",4809,"Championship","2021/2022",2022-04-02,"Bristol City",2,3,7,8,1,0,"L",0,"AwayTeam","2022-04",0,1,0
"9619",4810,"Championship","2021/2022",2022-04-02,"Cardiff",0,4,14,14,2,0,"L",0,"HomeTeam","2022-04",1,1,0
"9620",4810,"Championship","2021/2022",2022-04-02,"Swansea",4,0,14,14,4,0,"W",0,"AwayTeam","2022-04",0,1,0
"9621",4811,"Championship","2021/2022",2022-04-02,"Coventry",2,2,13,16,2,0,"D",0,"HomeTeam","2022-04",1,1,0
"9622",4811,"Championship","2021/2022",2022-04-02,"Blackburn",2,2,16,13,5,0,"D",0,"AwayTeam","2022-04",0,1,0
"9623",4812,"Championship","2021/2022",2022-04-02,"Derby",1,0,10,10,2,1,"W",0,"HomeTeam","2022-04",1,1,0
"9624",4812,"Championship","2021/2022",2022-04-02,"Preston",0,1,10,10,2,1,"L",0,"AwayTeam","2022-04",0,1,0
"9625",4813,"Championship","2021/2022",2022-04-02,"Luton",2,2,6,10,0,0,"D",0,"HomeTeam","2022-04",1,1,0
"9626",4813,"Championship","2021/2022",2022-04-02,"Millwall",2,2,10,6,0,0,"D",0,"AwayTeam","2022-04",0,1,0
"9627",4814,"Championship","2021/2022",2022-04-02,"Peterboro",0,4,19,10,3,0,"L",0,"HomeTeam","2022-04",1,1,0
"9628",4814,"Championship","2021/2022",2022-04-02,"Middlesbrough",4,0,10,19,1,0,"W",0,"AwayTeam","2022-04",0,1,0
"9629",4815,"Championship","2021/2022",2022-04-02,"QPR",0,2,15,5,3,0,"L",0,"HomeTeam","2022-04",1,1,0
"9630",4815,"Championship","2021/2022",2022-04-02,"Fulham",2,0,5,15,0,0,"W",0,"AwayTeam","2022-04",0,1,0
"9631",4816,"Championship","2021/2022",2022-04-02,"Stoke",1,0,10,5,0,0,"W",0,"HomeTeam","2022-04",1,1,0
"9632",4816,"Championship","2021/2022",2022-04-02,"Sheffield United",0,1,5,10,0,0,"L",0,"AwayTeam","2022-04",0,1,0
"9633",4817,"Championship","2021/2022",2022-04-03,"Birmingham",1,0,11,11,2,0,"W",0,"HomeTeam","2022-04",1,1,0
"9634",4817,"Championship","2021/2022",2022-04-03,"West Brom",0,1,11,11,1,0,"L",0,"AwayTeam","2022-04",0,1,0
"9635",4818,"Championship","2021/2022",2022-04-05,"Millwall",0,1,9,5,1,0,"L",0,"HomeTeam","2022-04",1,1,0
"9636",4818,"Championship","2021/2022",2022-04-05,"Swansea",1,0,5,9,2,0,"W",0,"AwayTeam","2022-04",0,1,0
"9637",4819,"Championship","2021/2022",2022-04-05,"Peterboro",1,1,19,12,4,0,"D",0,"HomeTeam","2022-04",1,1,0
"9638",4819,"Championship","2021/2022",2022-04-05,"Luton",1,1,12,19,2,0,"D",0,"AwayTeam","2022-04",0,1,0
"9639",4820,"Championship","2021/2022",2022-04-05,"Preston",1,0,17,9,4,0,"W",0,"HomeTeam","2022-04",1,1,0
"9640",4820,"Championship","2021/2022",2022-04-05,"Blackpool",0,1,9,17,0,0,"L",0,"AwayTeam","2022-04",0,1,0
"9641",4821,"Championship","2021/2022",2022-04-05,"Sheffield United",1,0,14,9,2,0,"W",0,"HomeTeam","2022-04",1,1,0
"9642",4821,"Championship","2021/2022",2022-04-05,"QPR",0,1,9,14,3,0,"L",0,"AwayTeam","2022-04",0,1,0
"9643",4822,"Championship","2021/2022",2022-04-05,"Reading",2,1,6,13,1,0,"W",0,"HomeTeam","2022-04",1,1,0
"9644",4822,"Championship","2021/2022",2022-04-05,"Stoke",1,2,13,6,3,0,"L",0,"AwayTeam","2022-04",0,1,0
"9645",4823,"Championship","2021/2022",2022-04-06,"Middlesbrough",0,1,13,13,3,0,"L",0,"HomeTeam","2022-04",1,1,0
"9646",4823,"Championship","2021/2022",2022-04-06,"Fulham",1,0,13,13,2,0,"W",0,"AwayTeam","2022-04",0,1,0
"9647",4824,"Championship","2021/2022",2022-04-06,"Nott'm Forest",2,0,9,9,3,0,"W",0,"HomeTeam","2022-04",1,1,0
"9648",4824,"Championship","2021/2022",2022-04-06,"Coventry",0,2,9,9,3,0,"L",0,"AwayTeam","2022-04",0,1,0
"9649",4825,"Championship","2021/2022",2022-04-06,"West Brom",2,0,9,14,3,0,"W",0,"HomeTeam","2022-04",1,1,0
"9650",4825,"Championship","2021/2022",2022-04-06,"Bournemouth",0,2,14,9,3,0,"L",0,"AwayTeam","2022-04",0,1,0
"9651",4826,"Championship","2021/2022",2022-04-09,"Sheffield United",0,0,18,14,3,0,"D",0,"HomeTeam","2022-04",1,1,0
"9652",4826,"Championship","2021/2022",2022-04-09,"Bournemouth",0,0,14,18,2,0,"D",0,"AwayTeam","2022-04",0,1,0
"9653",4827,"Championship","2021/2022",2022-04-09,"Blackburn",1,1,15,10,2,0,"D",0,"HomeTeam","2022-04",1,1,0
